,id,date,team1,team2,toss_winner,winner,inning,over,batting_team,bowling_team,year,field,D/L,eliminator?,total_runs_y,cum_total,cum_wicket
164344,1175356,2019-03-23,12,5,12,12,1,0.1,5,12,2019,1,0,0,70,1,0
164345,1175356,2019-03-23,12,5,12,12,1,0.2,5,12,2019,1,0,0,70,1,0
164346,1175356,2019-03-23,12,5,12,12,1,0.3,5,12,2019,1,0,0,70,1,0
164347,1175356,2019-03-23,12,5,12,12,1,0.4,5,12,2019,1,0,0,70,1,0
164348,1175356,2019-03-23,12,5,12,12,1,0.5,5,12,2019,1,0,0,70,5,0
164349,1175356,2019-03-23,12,5,12,12,1,0.6,5,12,2019,1,0,0,70,5,0
164350,1175356,2019-03-23,12,5,12,12,1,1.1,5,12,2019,1,0,0,70,6,0
164351,1175356,2019-03-23,12,5,12,12,1,1.2,5,12,2019,1,0,0,70,7,0
164352,1175356,2019-03-23,12,5,12,12,1,1.3,5,12,2019,1,0,0,70,8,0
164353,1175356,2019-03-23,12,5,12,12,1,1.4,5,12,2019,1,0,0,70,10,0
164354,1175356,2019-03-23,12,5,12,12,1,1.5,5,12,2019,1,0,0,70,11,0
164355,1175356,2019-03-23,12,5,12,12,1,1.6,5,12,2019,1,0,0,70,12,0
164356,1175356,2019-03-23,12,5,12,12,1,2.1,5,12,2019,1,0,0,70,14,0
164357,1175356,2019-03-23,12,5,12,12,1,2.2,5,12,2019,1,0,0,70,14,0
164358,1175356,2019-03-23,12,5,12,12,1,2.3,5,12,2019,1,0,0,70,14,0
164359,1175356,2019-03-23,12,5,12,12,1,2.4,5,12,2019,1,0,0,70,14,0
164360,1175356,2019-03-23,12,5,12,12,1,2.5,5,12,2019,1,0,0,70,14,0
164361,1175356,2019-03-23,12,5,12,12,1,2.6,5,12,2019,1,0,0,70,15,0
164362,1175356,2019-03-23,12,5,12,12,1,2.7,5,12,2019,1,0,0,70,15,0
164363,1175356,2019-03-23,12,5,12,12,1,3.1,5,12,2019,1,0,0,70,15,0
164364,1175356,2019-03-23,12,5,12,12,1,3.2,5,12,2019,1,0,0,70,16,0
164365,1175356,2019-03-23,12,5,12,12,1,3.3,5,12,2019,1,0,0,70,16,1
164366,1175356,2019-03-23,12,5,12,12,1,3.4,5,12,2019,1,0,0,70,16,1
164367,1175356,2019-03-23,12,5,12,12,1,3.5,5,12,2019,1,0,0,70,16,1
164368,1175356,2019-03-23,12,5,12,12,1,3.6,5,12,2019,1,0,0,70,22,1
164369,1175356,2019-03-23,12,5,12,12,1,4.1,5,12,2019,1,0,0,70,23,1
164370,1175356,2019-03-23,12,5,12,12,1,4.2,5,12,2019,1,0,0,70,24,1
164371,1175356,2019-03-23,12,5,12,12,1,4.3,5,12,2019,1,0,0,70,25,1
164372,1175356,2019-03-23,12,5,12,12,1,4.4,5,12,2019,1,0,0,70,26,1
164373,1175356,2019-03-23,12,5,12,12,1,4.5,5,12,2019,1,0,0,70,27,1
164374,1175356,2019-03-23,12,5,12,12,1,4.6,5,12,2019,1,0,0,70,28,1
164375,1175356,2019-03-23,12,5,12,12,1,5.1,5,12,2019,1,0,0,70,28,1
164376,1175356,2019-03-23,12,5,12,12,1,5.2,5,12,2019,1,0,0,70,28,2
164377,1175356,2019-03-23,12,5,12,12,1,5.3,5,12,2019,1,0,0,70,30,2
164378,1175356,2019-03-23,12,5,12,12,1,5.4,5,12,2019,1,0,0,70,32,2
164379,1175356,2019-03-23,12,5,12,12,1,5.5,5,12,2019,1,0,0,70,33,2
164380,1175356,2019-03-23,12,5,12,12,1,5.6,5,12,2019,1,0,0,70,33,2
164381,1175356,2019-03-23,12,5,12,12,1,6.1,5,12,2019,1,0,0,70,34,2
164382,1175356,2019-03-23,12,5,12,12,1,6.2,5,12,2019,1,0,0,70,35,2
164383,1175356,2019-03-23,12,5,12,12,1,6.3,5,12,2019,1,0,0,70,35,2
164384,1175356,2019-03-23,12,5,12,12,1,6.4,5,12,2019,1,0,0,70,35,2
164385,1175356,2019-03-23,12,5,12,12,1,6.5,5,12,2019,1,0,0,70,35,2
164386,1175356,2019-03-23,12,5,12,12,1,6.6,5,12,2019,1,0,0,70,36,2
164387,1175356,2019-03-23,12,5,12,12,1,7.1,5,12,2019,1,0,0,70,38,2
164388,1175356,2019-03-23,12,5,12,12,1,7.2,5,12,2019,1,0,0,70,38,3
164389,1175356,2019-03-23,12,5,12,12,1,7.3,5,12,2019,1,0,0,70,38,3
164390,1175356,2019-03-23,12,5,12,12,1,7.4,5,12,2019,1,0,0,70,39,3
164391,1175356,2019-03-23,12,5,12,12,1,7.5,5,12,2019,1,0,0,70,39,3
164392,1175356,2019-03-23,12,5,12,12,1,7.6,5,12,2019,1,0,0,70,39,4
164393,1175356,2019-03-23,12,5,12,12,1,8.1,5,12,2019,1,0,0,70,40,4
164394,1175356,2019-03-23,12,5,12,12,1,8.2,5,12,2019,1,0,0,70,40,4
164395,1175356,2019-03-23,12,5,12,12,1,8.3,5,12,2019,1,0,0,70,41,4
164396,1175356,2019-03-23,12,5,12,12,1,8.4,5,12,2019,1,0,0,70,43,4
164397,1175356,2019-03-23,12,5,12,12,1,8.5,5,12,2019,1,0,0,70,44,4
164398,1175356,2019-03-23,12,5,12,12,1,8.6,5,12,2019,1,0,0,70,45,4
164399,1175356,2019-03-23,12,5,12,12,1,9.1,5,12,2019,1,0,0,70,45,4
164400,1175356,2019-03-23,12,5,12,12,1,9.2,5,12,2019,1,0,0,70,45,5
164401,1175356,2019-03-23,12,5,12,12,1,9.3,5,12,2019,1,0,0,70,45,5
164402,1175356,2019-03-23,12,5,12,12,1,9.4,5,12,2019,1,0,0,70,45,5
164403,1175356,2019-03-23,12,5,12,12,1,9.5,5,12,2019,1,0,0,70,49,5
164404,1175356,2019-03-23,12,5,12,12,1,9.6,5,12,2019,1,0,0,70,49,5
164405,1175356,2019-03-23,12,5,12,12,1,10.1,5,12,2019,1,0,0,70,50,5
164406,1175356,2019-03-23,12,5,12,12,1,10.2,5,12,2019,1,0,0,70,50,5
164407,1175356,2019-03-23,12,5,12,12,1,10.3,5,12,2019,1,0,0,70,50,6
164408,1175356,2019-03-23,12,5,12,12,1,10.4,5,12,2019,1,0,0,70,51,6
164409,1175356,2019-03-23,12,5,12,12,1,10.5,5,12,2019,1,0,0,70,52,6
164410,1175356,2019-03-23,12,5,12,12,1,10.6,5,12,2019,1,0,0,70,53,6
164411,1175356,2019-03-23,12,5,12,12,1,11.1,5,12,2019,1,0,0,70,53,7
164412,1175356,2019-03-23,12,5,12,12,1,11.2,5,12,2019,1,0,0,70,53,7
164413,1175356,2019-03-23,12,5,12,12,1,11.3,5,12,2019,1,0,0,70,53,7
164414,1175356,2019-03-23,12,5,12,12,1,11.4,5,12,2019,1,0,0,70,54,7
164415,1175356,2019-03-23,12,5,12,12,1,11.5,5,12,2019,1,0,0,70,55,7
164416,1175356,2019-03-23,12,5,12,12,1,11.6,5,12,2019,1,0,0,70,55,7
164417,1175356,2019-03-23,12,5,12,12,1,12.1,5,12,2019,1,0,0,70,55,7
164418,1175356,2019-03-23,12,5,12,12,1,12.2,5,12,2019,1,0,0,70,56,7
164419,1175356,2019-03-23,12,5,12,12,1,12.3,5,12,2019,1,0,0,70,56,7
164420,1175356,2019-03-23,12,5,12,12,1,12.4,5,12,2019,1,0,0,70,56,7
164421,1175356,2019-03-23,12,5,12,12,1,12.5,5,12,2019,1,0,0,70,56,7
164422,1175356,2019-03-23,12,5,12,12,1,12.6,5,12,2019,1,0,0,70,59,7
164423,1175356,2019-03-23,12,5,12,12,1,13.1,5,12,2019,1,0,0,70,59,7
164424,1175356,2019-03-23,12,5,12,12,1,13.2,5,12,2019,1,0,0,70,59,7
164425,1175356,2019-03-23,12,5,12,12,1,13.3,5,12,2019,1,0,0,70,59,7
164426,1175356,2019-03-23,12,5,12,12,1,13.4,5,12,2019,1,0,0,70,59,8
164427,1175356,2019-03-23,12,5,12,12,1,13.5,5,12,2019,1,0,0,70,59,8
164428,1175356,2019-03-23,12,5,12,12,1,13.6,5,12,2019,1,0,0,70,59,8
164429,1175356,2019-03-23,12,5,12,12,1,14.1,5,12,2019,1,0,0,70,63,8
164430,1175356,2019-03-23,12,5,12,12,1,14.2,5,12,2019,1,0,0,70,63,8
164431,1175356,2019-03-23,12,5,12,12,1,14.3,5,12,2019,1,0,0,70,65,8
164432,1175356,2019-03-23,12,5,12,12,1,14.4,5,12,2019,1,0,0,70,65,8
164433,1175356,2019-03-23,12,5,12,12,1,14.5,5,12,2019,1,0,0,70,66,8
164434,1175356,2019-03-23,12,5,12,12,1,14.6,5,12,2019,1,0,0,70,66,8
164435,1175356,2019-03-23,12,5,12,12,1,15.1,5,12,2019,1,0,0,70,67,8
164436,1175356,2019-03-23,12,5,12,12,1,15.2,5,12,2019,1,0,0,70,67,8
164437,1175356,2019-03-23,12,5,12,12,1,15.3,5,12,2019,1,0,0,70,67,8
164438,1175356,2019-03-23,12,5,12,12,1,15.4,5,12,2019,1,0,0,70,68,8
164439,1175356,2019-03-23,12,5,12,12,1,15.5,5,12,2019,1,0,0,70,68,8
164440,1175356,2019-03-23,12,5,12,12,1,15.6,5,12,2019,1,0,0,70,69,8
164441,1175356,2019-03-23,12,5,12,12,1,16.1,5,12,2019,1,0,0,70,70,8
164442,1175356,2019-03-23,12,5,12,12,1,16.2,5,12,2019,1,0,0,70,70,8
164443,1175356,2019-03-23,12,5,12,12,1,16.3,5,12,2019,1,0,0,70,70,8
164444,1175356,2019-03-23,12,5,12,12,1,16.4,5,12,2019,1,0,0,70,70,8
164445,1175356,2019-03-23,12,5,12,12,1,16.5,5,12,2019,1,0,0,70,70,9
164446,1175356,2019-03-23,12,5,12,12,1,16.6,5,12,2019,1,0,0,70,70,9
164447,1175356,2019-03-23,12,5,12,12,1,17.1,5,12,2019,1,0,0,70,70,10
164448,1175356,2019-03-23,12,5,12,12,2,0.1,12,5,2019,1,0,0,71,0,0
164449,1175356,2019-03-23,12,5,12,12,2,0.2,12,5,2019,1,0,0,71,0,0
164450,1175356,2019-03-23,12,5,12,12,2,0.3,12,5,2019,1,0,0,71,0,0
164451,1175356,2019-03-23,12,5,12,12,2,0.4,12,5,2019,1,0,0,71,0,0
164452,1175356,2019-03-23,12,5,12,12,2,0.5,12,5,2019,1,0,0,71,0,0
164453,1175356,2019-03-23,12,5,12,12,2,0.6,12,5,2019,1,0,0,71,0,0
164454,1175356,2019-03-23,12,5,12,12,2,1.1,12,5,2019,1,0,0,71,0,0
164455,1175356,2019-03-23,12,5,12,12,2,1.2,12,5,2019,1,0,0,71,1,0
164456,1175356,2019-03-23,12,5,12,12,2,1.3,12,5,2019,1,0,0,71,1,0
164457,1175356,2019-03-23,12,5,12,12,2,1.4,12,5,2019,1,0,0,71,1,0
164458,1175356,2019-03-23,12,5,12,12,2,1.5,12,5,2019,1,0,0,71,2,0
164459,1175356,2019-03-23,12,5,12,12,2,1.6,12,5,2019,1,0,0,71,8,0
164460,1175356,2019-03-23,12,5,12,12,2,2.1,12,5,2019,1,0,0,71,8,1
164461,1175356,2019-03-23,12,5,12,12,2,2.2,12,5,2019,1,0,0,71,8,1
164462,1175356,2019-03-23,12,5,12,12,2,2.3,12,5,2019,1,0,0,71,9,1
164463,1175356,2019-03-23,12,5,12,12,2,2.4,12,5,2019,1,0,0,71,9,1
164464,1175356,2019-03-23,12,5,12,12,2,2.5,12,5,2019,1,0,0,71,10,1
164465,1175356,2019-03-23,12,5,12,12,2,2.6,12,5,2019,1,0,0,71,10,1
164466,1175356,2019-03-23,12,5,12,12,2,3.1,12,5,2019,1,0,0,71,10,1
164467,1175356,2019-03-23,12,5,12,12,2,3.2,12,5,2019,1,0,0,71,10,1
164468,1175356,2019-03-23,12,5,12,12,2,3.3,12,5,2019,1,0,0,71,10,1
164469,1175356,2019-03-23,12,5,12,12,2,3.4,12,5,2019,1,0,0,71,10,1
164470,1175356,2019-03-23,12,5,12,12,2,3.5,12,5,2019,1,0,0,71,10,1
164471,1175356,2019-03-23,12,5,12,12,2,3.6,12,5,2019,1,0,0,71,11,1
164472,1175356,2019-03-23,12,5,12,12,2,4.1,12,5,2019,1,0,0,71,11,1
164473,1175356,2019-03-23,12,5,12,12,2,4.2,12,5,2019,1,0,0,71,11,1
164474,1175356,2019-03-23,12,5,12,12,2,4.3,12,5,2019,1,0,0,71,12,1
164475,1175356,2019-03-23,12,5,12,12,2,4.4,12,5,2019,1,0,0,71,13,1
164476,1175356,2019-03-23,12,5,12,12,2,4.5,12,5,2019,1,0,0,71,14,1
164477,1175356,2019-03-23,12,5,12,12,2,4.6,12,5,2019,1,0,0,71,14,1
164478,1175356,2019-03-23,12,5,12,12,2,5.1,12,5,2019,1,0,0,71,14,1
164479,1175356,2019-03-23,12,5,12,12,2,5.2,12,5,2019,1,0,0,71,14,1
164480,1175356,2019-03-23,12,5,12,12,2,5.3,12,5,2019,1,0,0,71,14,1
164481,1175356,2019-03-23,12,5,12,12,2,5.4,12,5,2019,1,0,0,71,15,1
164482,1175356,2019-03-23,12,5,12,12,2,5.5,12,5,2019,1,0,0,71,16,1
164483,1175356,2019-03-23,12,5,12,12,2,5.6,12,5,2019,1,0,0,71,16,1
164484,1175356,2019-03-23,12,5,12,12,2,6.1,12,5,2019,1,0,0,71,16,1
164485,1175356,2019-03-23,12,5,12,12,2,6.2,12,5,2019,1,0,0,71,16,1
164486,1175356,2019-03-23,12,5,12,12,2,6.3,12,5,2019,1,0,0,71,18,1
164487,1175356,2019-03-23,12,5,12,12,2,6.4,12,5,2019,1,0,0,71,22,1
164488,1175356,2019-03-23,12,5,12,12,2,6.5,12,5,2019,1,0,0,71,23,1
164489,1175356,2019-03-23,12,5,12,12,2,6.6,12,5,2019,1,0,0,71,23,1
164490,1175356,2019-03-23,12,5,12,12,2,6.7,12,5,2019,1,0,0,71,23,1
164491,1175356,2019-03-23,12,5,12,12,2,7.1,12,5,2019,1,0,0,71,24,1
164492,1175356,2019-03-23,12,5,12,12,2,7.2,12,5,2019,1,0,0,71,28,1
164493,1175356,2019-03-23,12,5,12,12,2,7.3,12,5,2019,1,0,0,71,32,1
164494,1175356,2019-03-23,12,5,12,12,2,7.4,12,5,2019,1,0,0,71,32,1
164495,1175356,2019-03-23,12,5,12,12,2,7.5,12,5,2019,1,0,0,71,32,1
164496,1175356,2019-03-23,12,5,12,12,2,7.6,12,5,2019,1,0,0,71,33,1
164497,1175356,2019-03-23,12,5,12,12,2,8.1,12,5,2019,1,0,0,71,33,1
164498,1175356,2019-03-23,12,5,12,12,2,8.2,12,5,2019,1,0,0,71,34,1
164499,1175356,2019-03-23,12,5,12,12,2,8.3,12,5,2019,1,0,0,71,34,1
164500,1175356,2019-03-23,12,5,12,12,2,8.4,12,5,2019,1,0,0,71,35,1
164501,1175356,2019-03-23,12,5,12,12,2,8.5,12,5,2019,1,0,0,71,36,1
164502,1175356,2019-03-23,12,5,12,12,2,8.6,12,5,2019,1,0,0,71,36,1
164503,1175356,2019-03-23,12,5,12,12,2,9.1,12,5,2019,1,0,0,71,40,1
164504,1175356,2019-03-23,12,5,12,12,2,9.2,12,5,2019,1,0,0,71,40,2
164505,1175356,2019-03-23,12,5,12,12,2,9.3,12,5,2019,1,0,0,71,40,2
164506,1175356,2019-03-23,12,5,12,12,2,9.4,12,5,2019,1,0,0,71,42,2
164507,1175356,2019-03-23,12,5,12,12,2,9.5,12,5,2019,1,0,0,71,42,2
164508,1175356,2019-03-23,12,5,12,12,2,9.6,12,5,2019,1,0,0,71,42,2
164509,1175356,2019-03-23,12,5,12,12,2,10.1,12,5,2019,1,0,0,71,42,2
164510,1175356,2019-03-23,12,5,12,12,2,10.2,12,5,2019,1,0,0,71,43,2
164511,1175356,2019-03-23,12,5,12,12,2,10.3,12,5,2019,1,0,0,71,43,2
164512,1175356,2019-03-23,12,5,12,12,2,10.4,12,5,2019,1,0,0,71,43,2
164513,1175356,2019-03-23,12,5,12,12,2,10.5,12,5,2019,1,0,0,71,43,2
164514,1175356,2019-03-23,12,5,12,12,2,10.6,12,5,2019,1,0,0,71,47,2
164515,1175356,2019-03-23,12,5,12,12,2,11.1,12,5,2019,1,0,0,71,47,2
164516,1175356,2019-03-23,12,5,12,12,2,11.2,12,5,2019,1,0,0,71,47,2
164517,1175356,2019-03-23,12,5,12,12,2,11.3,12,5,2019,1,0,0,71,47,2
164518,1175356,2019-03-23,12,5,12,12,2,11.4,12,5,2019,1,0,0,71,47,2
164519,1175356,2019-03-23,12,5,12,12,2,11.5,12,5,2019,1,0,0,71,51,2
164520,1175356,2019-03-23,12,5,12,12,2,11.6,12,5,2019,1,0,0,71,51,2
164521,1175356,2019-03-23,12,5,12,12,2,12.1,12,5,2019,1,0,0,71,51,2
164522,1175356,2019-03-23,12,5,12,12,2,12.2,12,5,2019,1,0,0,71,52,2
164523,1175356,2019-03-23,12,5,12,12,2,12.3,12,5,2019,1,0,0,71,52,2
164524,1175356,2019-03-23,12,5,12,12,2,12.4,12,5,2019,1,0,0,71,52,2
164525,1175356,2019-03-23,12,5,12,12,2,12.5,12,5,2019,1,0,0,71,52,2
164526,1175356,2019-03-23,12,5,12,12,2,12.6,12,5,2019,1,0,0,71,52,2
164527,1175356,2019-03-23,12,5,12,12,2,13.1,12,5,2019,1,0,0,71,52,2
164528,1175356,2019-03-23,12,5,12,12,2,13.2,12,5,2019,1,0,0,71,53,2
164529,1175356,2019-03-23,12,5,12,12,2,13.3,12,5,2019,1,0,0,71,53,2
164530,1175356,2019-03-23,12,5,12,12,2,13.4,12,5,2019,1,0,0,71,54,2
164531,1175356,2019-03-23,12,5,12,12,2,13.5,12,5,2019,1,0,0,71,56,2
164532,1175356,2019-03-23,12,5,12,12,2,13.6,12,5,2019,1,0,0,71,58,2
164533,1175356,2019-03-23,12,5,12,12,2,13.7,12,5,2019,1,0,0,71,58,2
164534,1175356,2019-03-23,12,5,12,12,2,14.1,12,5,2019,1,0,0,71,59,2
164535,1175356,2019-03-23,12,5,12,12,2,14.2,12,5,2019,1,0,0,71,59,3
164536,1175356,2019-03-23,12,5,12,12,2,14.3,12,5,2019,1,0,0,71,59,3
164537,1175356,2019-03-23,12,5,12,12,2,14.4,12,5,2019,1,0,0,71,61,3
164538,1175356,2019-03-23,12,5,12,12,2,14.5,12,5,2019,1,0,0,71,62,3
164539,1175356,2019-03-23,12,5,12,12,2,14.6,12,5,2019,1,0,0,71,63,3
164540,1175356,2019-03-23,12,5,12,12,2,15.1,12,5,2019,1,0,0,71,64,3
164541,1175356,2019-03-23,12,5,12,12,2,15.2,12,5,2019,1,0,0,71,64,3
164542,1175356,2019-03-23,12,5,12,12,2,15.3,12,5,2019,1,0,0,71,65,3
164543,1175356,2019-03-23,12,5,12,12,2,15.4,12,5,2019,1,0,0,71,66,3
164544,1175356,2019-03-23,12,5,12,12,2,15.5,12,5,2019,1,0,0,71,67,3
164545,1175356,2019-03-23,12,5,12,12,2,15.6,12,5,2019,1,0,0,71,68,3
164546,1175356,2019-03-23,12,5,12,12,2,15.7,12,5,2019,1,0,0,71,68,3
164547,1175356,2019-03-23,12,5,12,12,2,16.1,12,5,2019,1,0,0,71,68,3
164548,1175356,2019-03-23,12,5,12,12,2,16.2,12,5,2019,1,0,0,71,68,3
164549,1175356,2019-03-23,12,5,12,12,2,16.3,12,5,2019,1,0,0,71,68,3
164550,1175356,2019-03-23,12,5,12,12,2,16.4,12,5,2019,1,0,0,71,68,3
164551,1175356,2019-03-23,12,5,12,12,2,16.5,12,5,2019,1,0,0,71,68,3
164552,1175356,2019-03-23,12,5,12,12,2,16.6,12,5,2019,1,0,0,71,68,3
164553,1175356,2019-03-23,12,5,12,12,2,17.1,12,5,2019,1,0,0,71,69,3
164554,1175356,2019-03-23,12,5,12,12,2,17.2,12,5,2019,1,0,0,71,70,3
164555,1175356,2019-03-23,12,5,12,12,2,17.3,12,5,2019,1,0,0,71,70,3
164556,1175356,2019-03-23,12,5,12,12,2,17.4,12,5,2019,1,0,0,71,70,3
164557,1175356,2019-03-23,12,5,12,12,2,17.5,12,5,2019,1,0,0,71,71,3
164558,1175357,2019-03-24,9,7,9,9,1,0.1,7,9,2019,1,0,0,181,0,0
164559,1175357,2019-03-24,9,7,9,9,1,0.2,7,9,2019,1,0,0,181,1,0
164560,1175357,2019-03-24,9,7,9,9,1,0.3,7,9,2019,1,0,0,181,3,0
164561,1175357,2019-03-24,9,7,9,9,1,0.4,7,9,2019,1,0,0,181,4,0
164562,1175357,2019-03-24,9,7,9,9,1,0.5,7,9,2019,1,0,0,181,4,0
164563,1175357,2019-03-24,9,7,9,9,1,0.6,7,9,2019,1,0,0,181,5,0
164564,1175357,2019-03-24,9,7,9,9,1,0.7,7,9,2019,1,0,0,181,6,0
164565,1175357,2019-03-24,9,7,9,9,1,0.8,7,9,2019,1,0,0,181,7,0
164566,1175357,2019-03-24,9,7,9,9,1,0.9,7,9,2019,1,0,0,181,8,0
164567,1175357,2019-03-24,9,7,9,9,1,1.1,7,9,2019,1,0,0,181,8,0
164568,1175357,2019-03-24,9,7,9,9,1,1.2,7,9,2019,1,0,0,181,12,0
164569,1175357,2019-03-24,9,7,9,9,1,1.3,7,9,2019,1,0,0,181,12,0
164570,1175357,2019-03-24,9,7,9,9,1,1.4,7,9,2019,1,0,0,181,16,0
164571,1175357,2019-03-24,9,7,9,9,1,1.5,7,9,2019,1,0,0,181,16,0
164572,1175357,2019-03-24,9,7,9,9,1,1.6,7,9,2019,1,0,0,181,16,0
164573,1175357,2019-03-24,9,7,9,9,1,2.1,7,9,2019,1,0,0,181,17,0
164574,1175357,2019-03-24,9,7,9,9,1,2.2,7,9,2019,1,0,0,181,20,0
164575,1175357,2019-03-24,9,7,9,9,1,2.3,7,9,2019,1,0,0,181,20,0
164576,1175357,2019-03-24,9,7,9,9,1,2.4,7,9,2019,1,0,0,181,20,0
164577,1175357,2019-03-24,9,7,9,9,1,2.5,7,9,2019,1,0,0,181,21,0
164578,1175357,2019-03-24,9,7,9,9,1,2.6,7,9,2019,1,0,0,181,25,0
164579,1175357,2019-03-24,9,7,9,9,1,3.1,7,9,2019,1,0,0,181,25,0
164580,1175357,2019-03-24,9,7,9,9,1,3.2,7,9,2019,1,0,0,181,27,0
164581,1175357,2019-03-24,9,7,9,9,1,3.3,7,9,2019,1,0,0,181,33,0
164582,1175357,2019-03-24,9,7,9,9,1,3.4,7,9,2019,1,0,0,181,33,0
164583,1175357,2019-03-24,9,7,9,9,1,3.5,7,9,2019,1,0,0,181,34,0
164584,1175357,2019-03-24,9,7,9,9,1,3.6,7,9,2019,1,0,0,181,34,0
164585,1175357,2019-03-24,9,7,9,9,1,4.1,7,9,2019,1,0,0,181,34,0
164586,1175357,2019-03-24,9,7,9,9,1,4.2,7,9,2019,1,0,0,181,36,0
164587,1175357,2019-03-24,9,7,9,9,1,4.3,7,9,2019,1,0,0,181,37,0
164588,1175357,2019-03-24,9,7,9,9,1,4.4,7,9,2019,1,0,0,181,37,0
164589,1175357,2019-03-24,9,7,9,9,1,4.5,7,9,2019,1,0,0,181,39,0
164590,1175357,2019-03-24,9,7,9,9,1,4.6,7,9,2019,1,0,0,181,43,0
164591,1175357,2019-03-24,9,7,9,9,1,5.1,7,9,2019,1,0,0,181,44,0
164592,1175357,2019-03-24,9,7,9,9,1,5.2,7,9,2019,1,0,0,181,45,0
164593,1175357,2019-03-24,9,7,9,9,1,5.3,7,9,2019,1,0,0,181,46,0
164594,1175357,2019-03-24,9,7,9,9,1,5.4,7,9,2019,1,0,0,181,50,0
164595,1175357,2019-03-24,9,7,9,9,1,5.5,7,9,2019,1,0,0,181,54,0
164596,1175357,2019-03-24,9,7,9,9,1,5.6,7,9,2019,1,0,0,181,54,0
164597,1175357,2019-03-24,9,7,9,9,1,6.1,7,9,2019,1,0,0,181,55,0
164598,1175357,2019-03-24,9,7,9,9,1,6.2,7,9,2019,1,0,0,181,59,0
164599,1175357,2019-03-24,9,7,9,9,1,6.3,7,9,2019,1,0,0,181,59,0
164600,1175357,2019-03-24,9,7,9,9,1,6.4,7,9,2019,1,0,0,181,60,0
164601,1175357,2019-03-24,9,7,9,9,1,6.5,7,9,2019,1,0,0,181,61,0
164602,1175357,2019-03-24,9,7,9,9,1,6.6,7,9,2019,1,0,0,181,62,0
164603,1175357,2019-03-24,9,7,9,9,1,7.1,7,9,2019,1,0,0,181,63,0
164604,1175357,2019-03-24,9,7,9,9,1,7.2,7,9,2019,1,0,0,181,67,0
164605,1175357,2019-03-24,9,7,9,9,1,7.3,7,9,2019,1,0,0,181,68,0
164606,1175357,2019-03-24,9,7,9,9,1,7.4,7,9,2019,1,0,0,181,69,0
164607,1175357,2019-03-24,9,7,9,9,1,7.5,7,9,2019,1,0,0,181,69,0
164608,1175357,2019-03-24,9,7,9,9,1,7.6,7,9,2019,1,0,0,181,69,0
164609,1175357,2019-03-24,9,7,9,9,1,8.1,7,9,2019,1,0,0,181,69,0
164610,1175357,2019-03-24,9,7,9,9,1,8.2,7,9,2019,1,0,0,181,70,0
164611,1175357,2019-03-24,9,7,9,9,1,8.3,7,9,2019,1,0,0,181,71,0
164612,1175357,2019-03-24,9,7,9,9,1,8.4,7,9,2019,1,0,0,181,75,0
164613,1175357,2019-03-24,9,7,9,9,1,8.5,7,9,2019,1,0,0,181,81,0
164614,1175357,2019-03-24,9,7,9,9,1,8.6,7,9,2019,1,0,0,181,82,0
164615,1175357,2019-03-24,9,7,9,9,1,9.1,7,9,2019,1,0,0,181,82,0
164616,1175357,2019-03-24,9,7,9,9,1,9.2,7,9,2019,1,0,0,181,83,0
164617,1175357,2019-03-24,9,7,9,9,1,9.3,7,9,2019,1,0,0,181,84,0
164618,1175357,2019-03-24,9,7,9,9,1,9.4,7,9,2019,1,0,0,181,85,0
164619,1175357,2019-03-24,9,7,9,9,1,9.5,7,9,2019,1,0,0,181,86,0
164620,1175357,2019-03-24,9,7,9,9,1,9.6,7,9,2019,1,0,0,181,92,0
164621,1175357,2019-03-24,9,7,9,9,1,10.1,7,9,2019,1,0,0,181,96,0
164622,1175357,2019-03-24,9,7,9,9,1,10.2,7,9,2019,1,0,0,181,97,0
164623,1175357,2019-03-24,9,7,9,9,1,10.3,7,9,2019,1,0,0,181,98,0
164624,1175357,2019-03-24,9,7,9,9,1,10.4,7,9,2019,1,0,0,181,99,0
164625,1175357,2019-03-24,9,7,9,9,1,10.5,7,9,2019,1,0,0,181,100,0
164626,1175357,2019-03-24,9,7,9,9,1,10.6,7,9,2019,1,0,0,181,101,0
164627,1175357,2019-03-24,9,7,9,9,1,11.1,7,9,2019,1,0,0,181,102,0
164628,1175357,2019-03-24,9,7,9,9,1,11.2,7,9,2019,1,0,0,181,104,0
164629,1175357,2019-03-24,9,7,9,9,1,11.3,7,9,2019,1,0,0,181,106,0
164630,1175357,2019-03-24,9,7,9,9,1,11.4,7,9,2019,1,0,0,181,107,0
164631,1175357,2019-03-24,9,7,9,9,1,11.5,7,9,2019,1,0,0,181,111,0
164632,1175357,2019-03-24,9,7,9,9,1,11.6,7,9,2019,1,0,0,181,112,0
164633,1175357,2019-03-24,9,7,9,9,1,12.1,7,9,2019,1,0,0,181,113,0
164634,1175357,2019-03-24,9,7,9,9,1,12.2,7,9,2019,1,0,0,181,117,0
164635,1175357,2019-03-24,9,7,9,9,1,12.3,7,9,2019,1,0,0,181,118,0
164636,1175357,2019-03-24,9,7,9,9,1,12.4,7,9,2019,1,0,0,181,118,0
164637,1175357,2019-03-24,9,7,9,9,1,12.5,7,9,2019,1,0,0,181,118,1
164638,1175357,2019-03-24,9,7,9,9,1,12.6,7,9,2019,1,0,0,181,118,1
164639,1175357,2019-03-24,9,7,9,9,1,13.1,7,9,2019,1,0,0,181,118,1
